symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path,barchart_url,barchart_fetch_ok,barchart_fetch_round,barchart_fetch_error,barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank,barchart_iv_high,barchart_iv_low,barchart_expected_move,barchart_missing_fields,stage1_step4_implied_volatility,stage1_step4_min_implied_volatility,stage1_step4_verdict,stage1_step4_fail_reason
CRSP,CRISPR Therapeutics AG,NASDAQ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),49.9,49.9,1550761.0,4857161165.0,76.0,https://api.nasdaq.com/api/quote/CRSP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CRSP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CRSP/overview,TRUE,0,,55.82,61.13,12.0,20.04,83.16,48.98,,,55.82,75.0,FAIL,implied_volatility_below_75.0
CRVS,"Corvus Pharmaceuticals, Inc.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,13.08,13.08,1180605.0,1060380247.0,31.5,https://api.nasdaq.com/api/quote/CRVS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CRVS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CRVS/overview,TRUE,0,,76.58,93.77,1.0,1.8,212.2,74.09,,,76.58,75.0,PASS,
CSGP,"COSTAR GROUP, INC.",NASDAQ,Finance,Real Estate,33.93,33.93,4615991.0,13863676524.0,48.0,https://api.nasdaq.com/api/quote/CSGP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CSGP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CSGP/overview,TRUE,0,,52.32,37.86,75.0,61.63,71.15,22.07,,,52.32,75.0,FAIL,implied_volatility_below_75.0
CSIQ,Canadian Solar Inc.,NASDAQ,Technology,Semiconductors,18.1,18.1,3248167.0,1280379749.0,15.15,https://api.nasdaq.com/api/quote/CSIQ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CSIQ/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CSIQ/overview,TRUE,0,,96.88,88.21,85.0,68.3,116.62,54.35,,,96.88,75.0,PASS,
CSX,CSX CORP,NASDAQ,Industrials,Railroads,45.9,45.9,10761693.0,84582480725.0,47.0,https://api.nasdaq.com/api/quote/CSX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CSX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CSX/overview,TRUE,0,,25.58,26.24,53.0,26.74,60.69,12.76,,,25.58,75.0,FAIL,implied_volatility_below_75.0
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,NASDAQ,Technology,EDP Services,52.32,52.32,9236272.0,24996614490.0,70.0,https://api.nasdaq.com/api/quote/CTSH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CTSH/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CTSH/overview,TRUE,0,,42.88,43.37,90.0,77.26,49.34,20.91,,,42.88,75.0,FAIL,implied_volatility_below_75.0
CVBF,CVB FINANCIAL CORP,NASDAQ,Finance,Major Banks,20.32,20.32,1497754.0,3590863239.0,23.0,https://api.nasdaq.com/api/quote/CVBF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CVBF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CVBF/overview,TRUE,0,,51.77,19.29,21.0,16.89,198.71,21.9,,,51.77,75.0,FAIL,implied_volatility_below_75.0
CZR,"Caesars Entertainment, Inc.",NASDAQ,Consumer Discretionary,Hotels/Resorts,27.9,27.9,3589468.0,5798682197.0,35.0,https://api.nasdaq.com/api/quote/CZR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/CZR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/CZR/overview,TRUE,0,,39.43,38.13,2.0,4.13,84.27,37.5,,,39.43,75.0,FAIL,implied_volatility_below_75.0
DBX,"DROPBOX, INC.",NASDAQ,Technology,Computer Software: Prepackaged Software,27.25,27.25,2273883.0,6399436802.0,28.0,https://api.nasdaq.com/api/quote/DBX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DBX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DBX/overview,TRUE,0,,34.53,54.64,43.0,21.7,93.44,18.2,,,34.53,75.0,FAIL,implied_volatility_below_75.0
DFTX,"Definium Therapeutics, Inc.",NASDAQ,Health Care,Medicinal Chemicals and Botanical Products,22.65,22.65,1277898.0,2454002618.0,38.0,https://api.nasdaq.com/api/quote/DFTX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DFTX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DFTX/overview,TRUE,0,,95.63,54.06,89.0,68.32,111.14,62.19,,,95.63,75.0,PASS,
DKNG,DraftKings Inc.,NASDAQ,Consumer Discretionary,Services-Misc. Amusement & Recreation,25.4,25.4,9815667.0,12462755883.0,31.5,https://api.nasdaq.com/api/quote/DKNG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DKNG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DKNG/overview,TRUE,0,,49.43,34.17,39.0,34.93,78.87,33.62,,,49.43,75.0,FAIL,implied_volatility_below_75.0
DLO,dLocal Ltd,NASDAQ,Consumer Discretionary,Business Services,12.24,12.24,2797295.0,3556879389.0,17.0,https://api.nasdaq.com/api/quote/DLO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DLO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DLO/overview,TRUE,0,,42.98,54.56,9.0,12.21,101.41,34.86,,,42.98,75.0,FAIL,implied_volatility_below_75.0
DNLI,Denali Therapeutics Inc.,NASDAQ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),19.3,19.3,3557346.0,2958349498.0,37.0,https://api.nasdaq.com/api/quote/DNLI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DNLI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DNLI/overview,TRUE,0,,63.3,51.46,6.0,8.75,155.38,54.46,,,63.3,75.0,FAIL,implied_volatility_below_75.0
DOCU,"DOCUSIGN, INC.",NASDAQ,Technology,Computer Software: Prepackaged Software,48.97,48.97,2276995.0,9705197505.0,55.0,https://api.nasdaq.com/api/quote/DOCU/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DOCU/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DOCU/overview,TRUE,0,,69.14,43.95,88.0,85.65,76.4,25.79,,,69.14,75.0,FAIL,implied_volatility_below_75.0
DRH,DiamondRock Hospitality Co,NASDAQ,Real Estate,Real Estate Investment Trusts,10.78,10.78,4106115.0,2190094230.0,11.0,https://api.nasdaq.com/api/quote/DRH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DRH/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DRH/overview,TRUE,0,,58.85,24.8,24.0,12.6,226.33,34.7,,,58.85,75.0,FAIL,implied_volatility_below_75.0
DRVN,Driven Brands Holdings Inc.,NASDAQ,Consumer Discretionary,Automotive Aftermarket,13.48,13.48,1231696.0,2271126598.0,17.5,https://api.nasdaq.com/api/quote/DRVN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DRVN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DRVN/overview,TRUE,0,,62.55,55.56,45.0,32.37,135.65,27.57,,,62.55,75.0,FAIL,implied_volatility_below_75.0
DXCM,DEXCOM INC,NASDAQ,Health Care,Medical/Dental Instruments,71.9,71.9,6727492.0,27821441642.0,80.0,https://api.nasdaq.com/api/quote/DXCM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DXCM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DXCM/overview,TRUE,0,,40.43,45.29,34.0,25.42,77.57,27.78,,,40.43,75.0,FAIL,implied_volatility_below_75.0
DYN,"Dyne Therapeutics, Inc.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,17.37,17.37,1448086.0,2871500637.0,39.5,https://api.nasdaq.com/api/quote/DYN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/DYN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/DYN/overview,TRUE,0,,115.67,57.98,39.0,23.89,253.75,72.33,,,115.67,75.0,PASS,
EBC,"Eastern Bankshares, Inc.",NASDAQ,Finance,Savings Institutions,19.85,19.85,1183011.0,4588190515.0,23.0,https://api.nasdaq.com/api/quote/EBC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EBC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EBC/overview,TRUE,0,,40.98,21.08,35.0,17.84,113.94,25.14,,,40.98,75.0,FAIL,implied_volatility_below_75.0
ENPH,"Enphase Energy, Inc.",NASDAQ,Technology,Semiconductors,62.34,62.34,10996353.0,8439040027.0,37.0,https://api.nasdaq.com/api/quote/ENPH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ENPH/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ENPH/overview,TRUE,0,,101.31,94.02,99.0,90.39,106.4,53.42,,,101.31,75.0,PASS,
EQPT,EquipmentShare.com Inc,NASDAQ,Consumer Discretionary,Diversified Commercial Services,19.97,19.97,1854079.0,5231735761.0,40.0,https://api.nasdaq.com/api/quote/EQPT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EQPT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EQPT/overview,TRUE,0,,86.95,92.22,74.0,47.5,126.18,51.46,,,86.95,75.0,PASS,
ERAS,"Erasca, Inc.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,11.605,11.605,2494082.0,3495466252.0,20.0,https://api.nasdaq.com/api/quote/ERAS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ERAS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ERAS/overview,TRUE,0,,92.07,211.65,3.0,3.54,445.66,79.11,,,92.07,75.0,PASS,
ERIC,ERICSSON LM TELEPHONE CO,NASDAQ,Technology,Radio And Television Broadcasting And Communications Equipment,13.24,13.24,10913122.0,45513248423.0,11.0,https://api.nasdaq.com/api/quote/ERIC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ERIC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ERIC/overview,TRUE,0,,36.84,35.49,62.0,53.01,49.49,22.57,,,36.84,75.0,FAIL,implied_volatility_below_75.0
ETOR,eToro Group Ltd.,NASDAQ,Finance,Investment Bankers/Brokers/Service,39.61,39.61,1063243.0,3290317703.0,57.0,https://api.nasdaq.com/api/quote/ETOR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ETOR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ETOR/overview,TRUE,0,,46.16,45.84,4.0,9.73,99.55,40.4,,,46.16,75.0,FAIL,implied_volatility_below_75.0
EXC,EXELON CORP,NASDAQ,Utilities,Power Generation,45.35,45.35,9230677.0,47302912405.0,49.5,https://api.nasdaq.com/api/quote/EXC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EXC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EXC/overview,TRUE,0,,21.09,20.62,63.0,48.55,25.93,16.52,,,21.09,75.0,FAIL,implied_volatility_below_75.0
EXEL,"EXELIXIS, INC.",NASDAQ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),49.65,49.65,1544118.0,12605457412.0,50.0,https://api.nasdaq.com/api/quote/EXEL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EXEL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EXEL/overview,TRUE,0,,38.57,44.72,59.0,27.74,71.05,26.11,,,38.57,75.0,FAIL,implied_volatility_below_75.0
EXLS,"ExlService Holdings, Inc.",NASDAQ,Consumer Discretionary,Business Services,29.23,29.23,1631413.0,4508624294.0,41.5,https://api.nasdaq.com/api/quote/EXLS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EXLS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EXLS/overview,TRUE,0,,40.4,38.11,66.0,39.05,70.57,21.08,,,40.4,75.0,FAIL,implied_volatility_below_75.0
EXTR,EXTREME NETWORKS INC,NASDAQ,Telecommunications,Computer Communications Equipment,23.9,23.9,2699244.0,3347919053.0,25.5,https://api.nasdaq.com/api/quote/EXTR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EXTR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EXTR/overview,TRUE,0,,52.65,84.65,73.0,47.89,76.21,30.99,,,52.65,75.0,FAIL,implied_volatility_below_75.0
EYE,"National Vision Holdings, Inc.",NASDAQ,Health Care,Ophthalmic Goods,16.97,16.97,1475310.0,1372398471.0,30.0,https://api.nasdaq.com/api/quote/EYE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/EYE/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/EYE/overview,TRUE,0,,60.5,74.92,61.0,42.77,86.37,41.18,,,60.5,75.0,FAIL,implied_volatility_below_75.0
FAST,FASTENAL CO,NASDAQ,Consumer Discretionary,RETAIL: Building Materials,43.53,43.53,5583717.0,50444660580.0,46.5,https://api.nasdaq.com/api/quote/FAST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FAST/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FAST/overview,TRUE,0,,28.2,28.96,64.0,53.64,37.58,17.34,,,28.2,75.0,FAIL,implied_volatility_below_75.0
FCEL,FUELCELL ENERGY INC,NASDAQ,Energy,Industrial Machinery/Components,26.38,26.38,12077530.0,1324976429.0,7.62,https://api.nasdaq.com/api/quote/FCEL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FCEL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FCEL/overview,TRUE,0,,172.84,173.56,96.0,74.46,206.84,73.72,,,172.84,75.0,PASS,
FER,Ferrovial N.V.,NASDAQ,Industrials,Military/Government/Technical,68.37,68.37,1262276.0,48549009105.0,72.2,https://api.nasdaq.com/api/quote/FER/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FER/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FER/overview,TRUE,0,,31.41,27.14,33.0,52.68,47.17,13.87,,,31.41,75.0,FAIL,implied_volatility_below_75.0
FHB,"FIRST HAWAIIAN, INC.",NASDAQ,Finance,Major Banks,27.27,27.27,1356394.0,3327099412.0,28.0,https://api.nasdaq.com/api/quote/FHB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FHB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FHB/overview,TRUE,0,,55.6,20.78,41.0,25.91,134.78,27.9,,,55.6,75.0,FAIL,implied_volatility_below_75.0
FIBK,FIRST INTERSTATE BANCSYSTEM INC,NASDAQ,Finance,Major Banks,35.2,35.2,1251691.0,3447600776.0,36.5,https://api.nasdaq.com/api/quote/FIBK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIBK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FIBK/overview,TRUE,0,,35.14,24.55,10.0,17.97,66.56,28.26,,,35.14,75.0,FAIL,implied_volatility_below_75.0
FIGR,"Figure Technology Solutions, Inc.",NASDAQ,Finance,Finance: Consumer Services,34.38,34.38,2503883.0,7486511274.0,55.0,https://api.nasdaq.com/api/quote/FIGR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIGR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FIGR/overview,TRUE,0,,82.15,66.61,15.0,14.76,133.39,73.27,,,82.15,75.0,PASS,
FISV,FISERV INC,NASDAQ,Consumer Discretionary,Business Services,55.82,55.82,6466780.0,30464800220.0,64.0,https://api.nasdaq.com/api/quote/FISV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FISV/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FISV/overview,TRUE,0,,39.15,42.35,13.0,13.46,69.91,34.36,,,39.15,75.0,FAIL,implied_volatility_below_75.0
FITB,FIFTH THIRD BANCORP,NASDAQ,Finance,Major Banks,49.16,49.16,3609061.0,44844295395.0,57.5,https://api.nasdaq.com/api/quote/FITB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FITB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FITB/overview,TRUE,0,,29.94,22.02,73.0,39.81,45.05,19.95,,,29.94,75.0,FAIL,implied_volatility_below_75.0
FIVN,"Five9, Inc.",NASDAQ,Technology,EDP Services,21.84,21.84,2377847.0,1742596367.0,25.0,https://api.nasdaq.com/api/quote/FIVN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FIVN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FIVN/overview,TRUE,0,,75.67,91.99,75.0,67.23,88.74,48.88,,,75.67,75.0,PASS,
FLNC,"Fluence Energy, Inc.",NASDAQ,Miscellaneous,Industrial Machinery/Components,20.19,20.19,10969377.0,3960183368.0,17.0,https://api.nasdaq.com/api/quote/FLNC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLNC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FLNC/overview,TRUE,0,,117.11,148.38,79.0,64.85,140.36,74.2,,,117.11,75.0,PASS,
FLY,Firefly Aerospace Inc.,NASDAQ,Industrials,Military/Government/Technical,42.86,42.86,8823162.0,7931643242.0,36.0,https://api.nasdaq.com/api/quote/FLY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FLY/overview,TRUE,0,,123.83,109.86,75.0,69.97,147.81,67.93,,,123.83,75.0,PASS,
FLYW,Flywire Corp,NASDAQ,Consumer Discretionary,Business Services,16.16,16.16,1196805.0,1959298307.0,20.0,https://api.nasdaq.com/api/quote/FLYW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FLYW/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FLYW/overview,TRUE,0,,46.73,65.61,6.0,10.02,90.58,41.85,,,46.73,75.0,FAIL,implied_volatility_below_75.0
FOX,Fox Corp,NASDAQ,Industrials,Broadcasting,57.63,57.63,1212753.0,24051464671.0,71.0,https://api.nasdaq.com/api/quote/FOX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FOX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FOX/overview,TRUE,0,,35.61,30.52,58.0,28.63,71.14,21.36,,,35.61,75.0,FAIL,implied_volatility_below_75.0
FOXA,Fox Corp,NASDAQ,Industrials,Broadcasting,64.26,64.26,1557643.0,26883520434.0,73.0,https://api.nasdaq.com/api/quote/FOXA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FOXA/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FOXA/overview,TRUE,0,,29.94,29.19,44.0,43.72,43.49,19.42,,,29.94,75.0,FAIL,implied_volatility_below_75.0
FROG,JFrog Ltd,NASDAQ,Technology,Computer Software: Prepackaged Software,71.44,71.44,2236960.0,8961648379.0,80.0,https://api.nasdaq.com/api/quote/FROG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FROG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FROG/overview,TRUE,0,,60.08,75.82,55.0,38.28,103.2,33.34,,,60.08,75.0,FAIL,implied_volatility_below_75.0
FRPT,"Freshpet, Inc.",NASDAQ,Consumer Staples,Packaged Foods,51.3,51.3,1708692.0,2534785160.0,80.0,https://api.nasdaq.com/api/quote/FRPT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FRPT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FRPT/overview,TRUE,0,,50.79,54.64,26.0,22.21,85.87,40.77,,,50.79,75.0,FAIL,implied_volatility_below_75.0
FRVO,Fervo Energy Co,NASDAQ,Utilities,Electric Utilities: Central,42.5,42.5,3402580.0,10874615471.0,,https://api.nasdaq.com/api/quote/FRVO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FRVO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FRVO/overview,TRUE,2,,115.44,,67.0,69.03,120.02,105.23,,barchart_historical_volatility,115.44,75.0,PASS,
FSLY,"Fastly, Inc.",NASDAQ,Technology,Computer Software: Prepackaged Software,16.4,16.4,5942212.0,2554080000.0,24.0,https://api.nasdaq.com/api/quote/FSLY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FSLY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FSLY/overview,TRUE,0,,80.35,170.76,49.0,26.07,177.58,46.06,,,80.35,75.0,PASS,
FULT,FULTON FINANCIAL CORP,NASDAQ,Finance,Major Banks,21.4,21.4,1032893.0,4097904084.0,23.0,https://api.nasdaq.com/api/quote/FULT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/FULT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/FULT/overview,TRUE,0,,35.55,23.1,36.0,12.01,138.35,21.53,,,35.55,75.0,FAIL,implied_volatility_below_75.0
GBDC,"GOLUB CAPITAL BDC, Inc.",NASDAQ,Finance,Finance: Consumer Services,12.97,12.97,1015295.0,3357782883.0,14.0,https://api.nasdaq.com/api/quote/GBDC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GBDC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GBDC/overview,TRUE,0,,50.33,23.09,84.0,41.73,103.07,12.55,,,50.33,75.0,FAIL,implied_volatility_below_75.0
GDS,GDS Holdings Ltd,NASDAQ,Technology,"Computer Software: Programming, Data Processing",35.16,35.16,3367612.0,7017224007.0,57.5,https://api.nasdaq.com/api/quote/GDS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GDS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GDS/overview,TRUE,0,,56.87,55.59,14.0,27.79,94.08,42.55,,,56.87,75.0,FAIL,implied_volatility_below_75.0
GEHC,GE HealthCare Technologies Inc.,NASDAQ,Health Care,Medical Electronics,64.33,64.33,3182763.0,29217699415.0,80.0,https://api.nasdaq.com/api/quote/GEHC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/GEHC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/GEHC/overview,TRUE,0,,29.79,49.31,39.0,32.73,42.42,23.65,,,29.79,75.0,FAIL,implied_volatility_below_75.0
